user_id,title,short_description,long_description,title_trans,short_description_trans,long_description_trans,technical assistance?,feasibility study?,purpose code,Difficulty level,Non-natural disaster,activity code1,activity code2,activity code3,activity code4,activity code5,activity code6,activity code7,activity code8,activity code9
40818398,"Droits, identit‚ culturelle et participation du peuple indigŠne","DROITS, IDENTIT‚ CULTURELLE ET PARTICIPATION DU PEUPLE INDIGŠNE","DDH/2006/118-538-DERECHOS, IDENTIDAD CULTURAL Y PARTICIPACION DE PUEBLOS INDIGEN","Rights, identity, cultural and people's participation indigŠne","RIGHTS, IDENTITY, AND CULTURAL PARTICIPATION OF PEOPLE INDIGŠNE","DDH/2006/118-538-DERECHOS, CULTURAL IDENTITY AND PARTICIPATION indig",,,15150,3,,16010.07,15150.02,15150.07,,,,,,
40818398,"RIGHTS, REPRESENTATION AND THE POOR","RIGHTS, REPRESENTATION AND THE POOR","TO SHOW THE IMPACT OF ECONOMIC LIBERALIZATION AND GLOBALISATION ON THE CAPACITIES OF DIFFERENT POOR SOCIAL GROUPS TO ORGANISE, OBTAIN POLITICAL REPRESENTATION AND SOLVE COLLECTIVE SOCIAL PROBLEMS.","RIGHTS, REPRESENTATION AND THE POOR","RIGHTS, REPRESENTATION AND THE POOR","TO SHOW THE IMPACT OF ECONOMIC LIBERALIZATION AND GLOBALISATION ON THE CAPACITIES OF DIFFERENT POOR SOCIAL GROUPS TO ORGANISE, OBTAIN POLITICAL REPRESENTATION AND SOLVE COLLECTIVE SOCIAL PROBLEMS.",,,15110,2,,15110.01,,,,,,,,
40818398,"Droits, sécurité, citoyenneté pour tous","DROITS, SÉCURITÉ, CITOYENNETÉ POUR TOUS","Droits, sécurité, citoyenneté pour tous Le projet vise à offrir des services d'appui aux fillettes victimes de violence, à informer et à sensibiliser la question de la violence faite aux fillettes auprès des écoles et des organisations de jeunesse et à fournir de la formation sur la protection des droits de celles-ci auprès de la société civile et des ministères dans le but d'aider l'État haitien à respecter ses engagements sur la question de la lutte contre la violence faite aux femmes et aux fillettes (LCVF).Countries: Haiti (100%)  Sectors: 015160 (30%), 015150 (20%), 012181 (10%), 012191 (10%), 012220 (10%), 013040 (10%), 015110 (10%)","Rights, security, citizenship for all","RIGHTS, SECURITY AND CITIZENSHIP FOR ALL","Rights, security, citizenship for all The project aims to provide support services for female victims of violence, to inform and educate the issue of violence against girls in schools and youth organizations and to provide training Protection of rights thereof with civil society and government departments to help the Haitian State to meet its commitments on the issue of combating violence against women and girls (LCVF). Countries: Haiti (100%) Sectors: 015160 (30%) 015150 (20%) 012181 (10%) 012191 (10%) 012220 (10%) 013040 (10%) 015110 (10%)",,,43010,3,,15150.07,15210.01,42010.01,15130.06,,,,,
40818398,RIGHTS-BASED ADVOCACY CHILDREN,RIGHTS-BASED ADVOCACY CHILDREN,Rights-based advocacy Children bevorderen van advocacy en communicatiestrategie#n om respect voor rechten van kinderen en vrouwen te bevorderen. Steun bewerkstelligen voor de implementatie van de Conventie van de Rechten van het Kind,RIGHTS-BASED ADVOCACY CHILDREN,RIGHTS-BASED ADVOCACY CHILDREN,Rights-based advocacy Children promote advocacy and communication to # n respect for rights of children and women. Ensure support for the implementation of the Convention of the Rights of the Child,,,16010,3,,16010.05,42010.01,15150.07,,,,,,
40818398,RIGHTS-BASED APPROACHES TO HIV/AIDS CSCF 291,RIGHTS-BASED APPROACHES TO HIV/AIDS,"Institutional development of the 5 x Provincial / Regional and the National Pakistan NGO HIV/AIDS Consortia such that they are delivering legitimate (appropriately rooted ), transparent, relevant, co-ordinated and sustainable civil society participation in Provincial/Regional and National policy formation and resource mobilisation with regard to HIV/AIDS and related SRH&Rs issues through public/private sector partnership (PPP) with the 5 x PACP  and the NACP - in line with the comparative advantages of the Consortia and their 200+ CSO members, and the needs and priorities expressed by government in relation to Pakistan's Enhanced HIV/AIDS Control Programme (November 2002).",RIGHTS-BASED APPROACHES TO HIV/AIDS CSCF 291,RIGHTS-BASED APPROACHES TO HIV/AIDS,"Institutional development of the 5 x Provincial / Regional and the National Pakistan NGO HIV/AIDS Consortia such that they are delivering legitimate (appropriately rooted ), transparent, relevant, co-ordinated and sustainable civil society participation in Provincial/Regional and National policy formation and resource mobilisation with regard to HIV/AIDS and related SRH&Rs issues through public/private sector partnership (PPP) with the 5 x PACP  and the NACP - in line with the comparative advantages of the Consortia and their 200+ CSO members, and the needs and priorities expressed by government in relation to Pakistan's Enhanced HIV/AIDS Control Programme (November 2002).",,,13040,4,,13040.01,15150.01,,,,,,,
40818398,RIGHTS-BASED MUNICIPAL ASSESMENT PRO,RIGHTS-BASED MUNICIPAL ASSESMENT PRO,ANSV.ENHET/KOSTSTED: EUROPAAVDELINGEN/VEST-BALKAN-SEKSJONENUNDP REPRESENTATIVE IN BOSNIA & H.,RIGHTS-BASED MUNICIPAL ASSESMENT PRO,RIGHTS-BASED MUNICIPAL ASSESMENT PRO,ANSV.ENHET/KOSTSTED: EUROPAAVDELINGEN/VEST-BALKAN-SEKSJONENUNDP REPRESENTATIVE IN BOSNIA & H.,,,15150,1,,15150.07,,,,,,,,
40818398,B7-702/2001/3191 RIGHTS-SENSITIVE TRANSITIONAL JUSTICE IN POST-CONFLICT COUNTRIE,RIGHTS-SENSITIVE TRANSITIONAL JUSTICE IN POST-CONFLICT COUNTRIE,B7-702/2001/3191 RIGHTS-SENSITIVE TRANSITIONAL JUSTICE IN POST-CONFLICT COUNTRIE,B7-702/2001/3191 RIGHTS-SENSITIVE TRANSITIONAL JUSTICE IN POST-CONFLICT COUNTRIE,RIGHTS-SENSITIVE TRANSITIONAL JUSTICE IN POST-CONFLICT COUNTRIE,B7-702/2001/3191 RIGHTS-SENSITIVE TRANSITIONAL JUSTICE IN POST-CONFLICT COUNTRIE,,,15130,3,,15130.01,,,,,,,,
40818398,RIGTHS TO PARTICIPATE IN EL SALVADOR,RIGTHS TO PARTICIPATE IN EL SALVADOR,"SUPPORT TO SOCIAL ORGANISATIOS  PRESSURE ON AUTHORITIES AND ESTABLISHMENT IN FAVOR FOR NECESSARY REFORMS ADDRESSING UNEQUAL DISTRIBUTION, ACCES TO POWER AND RESOURCES.",RIGTHS TO PARTICIPATE IN EL SALVADOR,RIGTHS TO PARTICIPATE IN EL SALVADOR,"SUPPORT TO SOCIAL ORGANISATIOS  PRESSURE ON AUTHORITIES AND ESTABLISHMENT IN FAVOR FOR NECESSARY REFORMS ADDRESSING UNEQUAL DISTRIBUTION, ACCES TO POWER AND RESOURCES.",,,15150,3,,15150.01,,,,,,,,
40818398,RIIA AFRICA PROGRAMME,RIIA AFRICA PROGRAMME,To fund the development of a Research Programme for Africa at Chatham House.,RIIA AFRICA PROGRAMME,RIIA AFRICA PROGRAMME,To fund the development of a Research Programme for Africa at Chatham House.,,,43082,3,,43082.01,,,,,,,,
40818398,RIO+10 EARTH SUMMIT,RIO+10 EARTH SUMMIT,Danish support for increased participation of Southern NGOs in the Rio + 10 Earth Summit. Afrika Asia and Latin America.,RIO+10 EARTH SUMMIT,RIO+10 EARTH SUMMIT,Danish support for increased participation of Southern NGOs in the Rio + 10 Earth Summit. Afrika Asia and Latin America.,,,92010,3,,92010.01,,,,,,,,
40818398,"Rise of the efficiency of police authorities with the crime fight and border security, support of rule of law and democracy","RISE OF THE EFFICIENCY OF POLICE AUTHORITIES WITH THE CRIME FIGHT AND BORDER SECURITY, SUPPORT OF RULE OF LAW AND DEMOCRACY","Rise of the efficiency of police authorities with the crime fight and border security, support of rule of law and democracy","Rise of the efficiency of police authorities with the crime fight and border security, support of rule of law and democracy","RISE OF THE EFFICIENCY OF POLICE AUTHORITIES WITH THE CRIME FIGHT AND BORDER SECURITY, SUPPORT OF RULE OF LAW AND DEMOCRACY","Rise of the efficiency of police authorities with the crime fight and border security, support of rule of law and democracy",,,15130,4,,15130.06,,,,,,,,
40818398,RISK MANAGEMENT INCORPOR. OF CHILDRE,RISK MANAGEMENT INCORPOR. OF CHILDRE,"ANSV.ENHET/KOSTSTED: AVDELING FOR FN-SPØRSMÅL, FRED OG FORSONING/SEKSJON FOR HUMANITÆRE SPØRSMÅL",RISK MANAGEMENT INCORPOR. OF CHILDRE,RISK MANAGEMENT INCORPOR. OF CHILDRE,"ANSV.ENHET / COST LOCATION: DEPARTMENT OF UN QUESTIONS, peace and reconciliation / SECTION FOR humanitarian issues",,,15210,1,,15210.01,,,,,,,,
40818398,RISK MANAGEMENT OFFICE,RISK MANAGEMENT OFFICE,"TO MANAGE AND REDUCE RISK TO DFID AND GTZ STAFF, PROGRAMMES/PROJECTS",RISK MANAGEMENT OFFICE,RISK MANAGEMENT OFFICE,"TO MANAGE AND REDUCE RISK TO DFID AND GTZ STAFF, PROGRAMMES/PROJECTS",,,15140,1,,15140.01,,,,,,,,
40818398,RISK MANAGEMENT OFFICE,RISK MANAGEMENT OFFICE,TO MANAGE AND REDUCE RISK TO DFID AND GTZ STAFF/ PROGRAMMES/PROJECTS,RISK MANAGEMENT OFFICE,RISK MANAGEMENT OFFICE,TO MANAGE AND REDUCE RISK TO DFID AND GTZ STAFF/ PROGRAMMES/PROJECTS,,,15140,1,,15140.01,,,,,,,,
40818398,RISK MANAGEMENT TECHNIQUES FOR HUMANITARIAN DEMINING,RISK MANAGEMENT TECHNIQUES FOR HUMANITARIAN DEMINING,"To investigate the relationship between the risk to clearance personnel, the risk to land users, clearance probabilities, cost and time to produce a risk management tool to aid effective and defensible decision making.",RISK MANAGEMENT TECHNIQUES FOR HUMANITARIAN DEMINING,RISK MANAGEMENT TECHNIQUES FOR HUMANITARIAN DEMINING,"To investigate the relationship between the risk to clearance personnel, the risk to land users, clearance probabilities, cost and time to produce a risk management tool to aid effective and defensible decision making.",,,15250,4,,15250.01,,,,,,,,
40818398,Rivers State Conflict Mgt & Pr,RIVERS STATE CONFLICT MGT & PR,"Outcome description: Conflict: Strengthened national capacities, with participation of women, to prevent, mitigate and cope with impact of violent conflict",Rivers State Conflict Mgt & Pr,RIVERS STATE CONFLICT MGT & PR,"Outcome description: Conflict: Strengthened national capacities, with participation of women, to prevent, mitigate and cope with impact of violent conflict",,,15210,4,,15210.01,42010.01,,,,,,,
40818398,RMI - Nitijela Staff Training,RMI - NITIJELA STAFF TRAINING,"The Policy and Management Reform (PMR) program provides an incentive for partner governments to promote and support reform approaches and recommended proposals must meet at least one of the following three broad aims- - increasing the efficiency, effectiv",RMI - Nitijela Staff Training,RMI - NITIJELA STAFF TRAINING,"The Policy and Management Reform (PMR) program provides an incentive for partner governments to promote and support reform approaches and recommended proposals must meet at least one of the following three broad aims- - increasing the efficiency, effectiv",,,15100,3,,15110.01,15140.03,,,,,,,
40818398,RMI Economic Policy,RMI ECONOMIC POLICY,"The Policy and Management Reform (PMR) program provides an incentive for partner governments to promote and support reform approaches and recommended proposals must meet at least one of the following three broad aims- - increasing the efficiency, effectiv",RMI Economic Policy,RMI ECONOMIC POLICY,"The Policy and Management Reform (PMR) program provides an incentive for partner governments to promote and support reform approaches and recommended proposals must meet at least one of the following three broad aims- - increasing the efficiency, effectiv",,,15100,3,,15110.01,15140.03,,,,,,,
40818398,R.N. sur le Développement Huma,R.N. SUR LE DÉVELOPPEMENT HUMA,"Outcome description: Enhanced national and local capacities to plan, monitor, report and evaluate the MDGs and related national development priorities, including within resource frameworks",RN sur le Développement They,RN SUR LE DÉVELOPPEMENT ARE,"Outcome description: Enhanced national and local capacities to plan, monitor, report and evaluate the MDGs and related national development priorities, including within resource frameworks",,,15110,4,,15110.01,15110.03,,,,,,,
40818398,RNDH,RNDH,"Outcome description: MDG-based national development strategies promote growth and employment, and reduce economic, gender and social inequalities",RNDH,RNDH,"Outcome description: MDG-based national development strategies promote growth and employment, and reduce economic, gender and social inequalities",,,15110,3,,15110.01,16020.01,15150.09,,,,,,
40818398,DZO RO NON-ODA MACROSTEUN,RO HIGHWAY MANAGEMENT,NON ODA MACROSTEUN TBV STADSHERSTEL EN VERKEERSMANAGEMENT VAN BOEKAREST,Dzo RO NON-ODA MACROSTEUN,RO HIGHWAY MANAGEMENT,NON MACRO ODA AID OF BUCHAREST LTV regeneration and traffic,,,21010,3,,21010.01,,,,,,,,
40818398,ROAD AND POVERTY,ROAD AND POVERTY,This is for the preparation of a Zambian pilot study on the impact of road development on poverty reduction.,ROAD AND POVERTY,ROAD AND POVERTY,This is for the preparation of a Zambian pilot study on the impact of road development on poverty reduction.,,1,21010,2,,21010.02,,,,,,,,
40818398,ROAD REHABILITATION AND SNOW CLEARANCE PROGRAMME,ROAD REHABILITATION AND SNOW CLEARANCE PROGRAM,"To assist with road repairs, snow clearance and capacity building capabilities within the Afghan Government",ROAD REHABILITATION AND SNOW CLEARANCE PROGRAMME,ROAD REHABILITATION AND SNOW CLEARANCE PROGRAM,"To assist with road repairs, snow clearance and capacity building capabilities within the Afghan Government",,,43010,3,,21020.02,15110.03,15140.02,,,,,,
40818398,ROCHAD - Programmation 2007-2008,ROCHAD - PROGRAMMATION 2007-2008,"Project Description: ROCHAD - Programmation 2007-2008   vise à soulager  la pauvreté, éduquer, promouvoir la santé, et spécifiquement, satisfaire les besoins humains fondamentaux, en matière de: nutrition; soins de santé; planification familiale; éducation; hygiène; logement; environnement; développement économique local; tel que des programmes de formation, de recherche d'emploi et de crédits à des micro- entreprises.   La programmation 2007-2008 du ROCAHD vise trois principaux objectifs : 1. Renforcer les capacités des organisations partenaires en gestion, planification et suivi de programmes, et en gouvernance. 2. Contribuer à la réduction de la pauvreté au sein de communautés rurales et urbaines en Haïti. 3. Promouvoir l'engagement du public canadien pour le développement durable en Haïti.Countries: Haiti (97%), Canada (3%)  Sectors: 015150 (97%), 099820 (3%)  Themes: Poverty Reduction, Good Governance, Knowledge Sharing and Networking, Participatory Development",ROCHAD - Programmation 2007-2008,ROCHAD - PROGRAMMATION 2007-2008,"Project Description: Rochade - Programming 2007-2008 aims to alleviate poverty, educate, promote health, and specifically, to meet basic human needs in the areas of: nutrition, health care, family planning, education, health, housing, environment ; local economic development such as training, job search and loans to micro-enterprises. The program's 2007-2008 ROCAHD has three main objectives: 1. Strengthening the capacities of partner organizations in management, planning and monitoring programs, and governance. 2. Contribute to reducing poverty in rural and urban communities in Haiti. 3. Promoting Canadian public engagement for sustainable development in Haïti.Countries: Haiti (97%), Canada (3%) Sectors: 015150 (97%), 099820 (3%) Themes: Poverty Reduction, Good Governance, Knowledge Sharing Networking and Participatory Development",,,43010,3,,15110.01,11105.01,12261.03,12240.01,13030.02,16020.01,,,
40818398,RoKs Second Annual Research Competition- Improving Learning and Alleviat,ROKS SECOND ANNUAL RESEARCH COMPETITION- IMPROVING LEARNING AND ALLEVIATING POLICY GAPS IN KNOWLEDGE SYSTEMS,RoKs Second Annual Research Competition- Improving Learning and Alleviating Policy Gaps in Knowledge Systems,RoKs Second Annual Research Competition- Improving Learning and Alleviat,ROKS SECOND ANNUAL RESEARCH COMPETITION- IMPROVING LEARNING AND ALLEVIATING POLICY GAPS IN KNOWLEDGE SYSTEMS,RoKs Second Annual Research Competition- Improving Learning and Alleviating Policy Gaps in Knowledge Systems,,,15110,3,,15110.01,,,,,,,,
40818398,DMV WW/EPCP/ROLE CIVIL SOCIETY,ROLE CIVIL SOCIETY,DMV WW/EPCP/Role Civil Society The role of Civil Society and NGO's in the Prevention of Armed Conflict. Doelstelling is vergroten van de effectiviteit van conflictpreventie.,DMV WW/EPCP/ROLE CIVIL SOCIETY,ROLE CIVIL SOCIETY,DMV WW / EPCP / Role Civil Society The Role of Civil Society and NGOs in the Prevention of Armed Conflict. Objective is to increase the effectiveness of conflict prevention.,,,15210,4,,15150.01,15210.01,,,,,,,
40818398,DEV ASST - DEVELOPMENT ASSISTANCE,"ROLE OF CIVIL SOCIETY, GVT:  NAT. RES. MNGT, FOOD SECURITY & MARKET DVPT","Regional Dialogue Increased on the Role of Civil Society and Communal, Local and National Governments in Achieving Improved Management of Natural Resources, Food Security and Market Development",DEV ASST - DEVELOPMENT ASSISTANCE,"ROLE OF CIVIL SOCIETY, GVT:  NAT. RES. MNGT, FOOD SECURITY & MARKET DVPT","Regional Dialogue Increased on the Role of Civil Society and Communal, Local and National Governments in Achieving Improved Management of Natural Resources, Food Security and Market Development",,,43010,3,,15150.01,15140.04,41030.02,52010.03,,,,,
40818398,ROLE OF DIALOGUE IN SMALL CITIES DEVELOPMENT,ROLE OF DIALOGUE IN SMALL CITIES DEVELOPMENT,"To explore the quality and outcome of industry-government dialogue in foure regional cities in Northern India, in order to gain insights into how government policies (eg taxation, licensing of industries, subsidies and ifrect or indirect support) affect t",ROLE OF DIALOGUE IN SMALL CITIES DEVELOPMENT,ROLE OF DIALOGUE IN SMALL CITIES DEVELOPMENT,"To explore the quality and outcome of industry-government dialogue in foure regional cities in Northern India, in order to gain insights into how government policies (eg taxation, licensing of industries, subsidies and ifrect or indirect support) affect t",,,32120,2,,15120.03,32120.01,,,,,,,
40818398,Role of Youth in the Arab World and Aspirations for Democratic Change: L,ROLE OF YOUTH IN THE ARAB WORLD AND ASPIRATIONS FOR DEMOCRATIC CHANGE: LEBANON,Role of Youth in the Arab World and Aspirations for Democratic Change: Lebanon,Role of Youth in the Arab World and Aspirations for Democratic Change: L,ROLE OF YOUTH IN THE ARAB WORLD AND ASPIRATIONS FOR DEMOCRATIC CHANGE: LEBANON,Role of Youth in the Arab World and Aspirations for Democratic Change: Lebanon,,,15150,4,,15150.05,15150.02,,,,,,,
40818398,Role of Youth in the Arab World and Aspirations for Democratic Change: Lebanon,ROLE OF YOUTH IN THE ARAB WORLD AND ASPIRATIONS FOR DEMOCRATIC CHANGE: LEBANON,"Arab youth aged 15-29 years constitute the largest age group in the population, but tend to be poorly organized and lacking in programs and networking opportunities. The youth groups that do exist are affiliated for the most part with political parties or government, and do not provide young people with opportunities to express their views on policies and programs affecting their current and future lives.''Nevertheless, in February 2005, soon after the assassination of Lebanese Prime Minister Rafic Hariri, a popular and non-sectarian youth movement that came to be dubbed the Spring 2005 movement managed to topple the government and force the withdrawal of Syrian troops from the country, where they had been stationed for the past 25 years. This spontaneous movement, which began as a sit-in by youth groups in downtown Beirut only four days after the assassination, raised expectations for much-needed political, social and economic change. Two years later, however, these changes remain largely unrealized.''Spring",Role of Youth in the Arab World and Aspirations for Democratic Change: Lebanon,ROLE OF YOUTH IN THE ARAB WORLD AND ASPIRATIONS FOR DEMOCRATIC CHANGE: LEBANON,"Arab youth aged 15-29 years constitute the largest age group in the population, but tend to be poorly organized and lacking in programs and networking opportunities. The youth groups that do exist are affiliated for the most part with political parties or government, and do not provide young people with opportunities to express their views on policies and programs affecting their current and future lives.''Nevertheless, in February 2005, soon after the assassination of Lebanese Prime Minister Rafic Hariri, a popular and non-sectarian youth movement that came to be dubbed the Spring 2005 movement managed to topple the government and force the withdrawal of Syrian troops from the country, where they had been stationed for the past 25 years. This spontaneous movement, which began as a sit-in by youth groups in downtown Beirut only four days after the assassination, raised expectations for much-needed political, social and economic change. Two years later, however, these changes remain largely unrealized.''Spring",,,15150,3,,15150.02,16010.05,,,,,,,
40818398,Roll Back Malaria-Expansion&Consolidation Phase BM,ROLL BACK MALARIA-EXPANSION&CONSOLIDATION PHASE BM,"As per the initiative description, RBM-ECP will expand, consolidate and institutionalize key activities from the present RBM project to reduce malaria transmission, morbidity and mortality in high incidence provinces of Mindanao by 50%.",Roll Back Malaria-Expansion&amp;Consolidation Phase BM,ROLL BACK MALARIA-EXPANSION&amp;CONSOLIDATION PHASE BM,"As per the initiative description, RBM-ECP will expand, consolidate and institutionalize key activities from the present RBM project to reduce malaria transmission, morbidity and mortality in high incidence provinces of Mindanao by 50%.",,,12250,5,,12250.03,,,,,,,,
40818398,ROLLOUT OF CONFLICT ASSESSMENT METHODOLOGY,ROLLOUT OF CONFLICT ASSESSMENT METHODOLOGY,Promote take-up of DFID conflict assessment methodology and increase conflict-sensitivity of development programmes,ROLLOUT OF CONFLICT ASSESSMENT METHODOLOGY,ROLLOUT OF CONFLICT ASSESSMENT METHODOLOGY,Promote take-up of DFID conflict assessment methodology and increase conflict-sensitivity of development programmes,,,15210,2,,15210.01,,,,,,,,
40818398,ROMA COMMUNITY DEVELOPMENT-PHA,ROMA COMMUNITY DEVELOPMENT,(1) BUILD THE CAP ACITY OF THE SVINIA COMMUNITY TO ADDRESS THEIR BASIC AND ECONOMIC NEEDS;  (2) FACILIATE THE PARTICIPATION OF RURAL ROMA (PRESOV REGION) IN DEMOCRATIC GOVERNANCE  AND; (3) STRENGTHEN THE CAPACITY OF SLOVAK GOVERNMENT OFFICIALS TO DESIGN A,ROMA COMMUNITY DEVELOPMENT-PHA,ROMA COMMUNITY DEVELOPMENT,(1) BUILD THE CAP ACITY OF THE SVINIA COMMUNITY TO ADDRESS THEIR BASIC AND ECONOMIC NEEDS;  (2) FACILIATE THE PARTICIPATION OF RURAL ROMA (PRESOV REGION) IN DEMOCRATIC GOVERNANCE  AND; (3) STRENGTHEN THE CAPACITY OF SLOVAK GOVERNMENT OFFICIALS TO DESIGN A,,,15100,3,,43040.01,15150.05,15110.01,,,,,,
40818398,ROMA RIGHTS IN BOJNIK INTEGRAT,ROMA RIGHTS IN BOJNIK,Roma Rights in Bojnik Integration of Roma people and children into the local society and protection of minorities' human rights.,ROMA RIGHTS IN BOJNIK INTEGRAT,ROMA RIGHTS IN BOJNIK,Roma Rights in Bojnik Integration of Roma people and children into the local society and protection of minorities' human rights.,,,15150,4,,15150.04,15150.07,15150.02,,,,,,
40818398,Roma support project Phase III,ROMA SUPPORT PROJECT PHASE III,Roma support project Phase III - User Reference : IPA/2008/020-329-NATIONAL PROGRAMME FOR CROATIA UNDER IPA 2008,Roma support project Phase III,ROMA SUPPORT PROJECT PHASE III,Roma support project Phase III - User Reference : IPA/2008/020-329-NATIONAL PROGRAMME FOR CROATIA UNDER IPA 2008,,,99810,1,,99810.01,,,,,,,,
40818398,Roma Women Empowerment Project in the Western Balkans,ROMA WOMEN EMPOWERMENT PROJECT IN THE WESTERN BALKANS,"A three-years project implemented in four countries of the Western Balkans Region focused on strengthening the position of Roma women, through Roma Women organizations (RWOs) active in the region. The following aspects of their work will be supported:1. Advocacy position of Roma women’s organizations, 2. Capacities of the partner organizations to implement projects aimed at empowering Roma women in Western Balkan                     region ,  3. Effective regional network that would be instrumental in exchanging the best practice models and policies and raising     awareness on status of Roma women in the region,   4.  Awareness of specific target groups and  the general public on status of Roma women, as well as the problems of trafficking,     early marriage, gender based violence the Roma girls are facing.",Roma Women Empowerment Project in the Western Balkans,ROMA WOMEN EMPOWERMENT PROJECT IN THE WESTERN BALKANS,"A three-years project implemented in four countries of the Western Balkans Region focused on strengthening the position of Roma women, through Roma Women organizations (RWOs) active in the region. The following aspects of their work will be supported:1. Advocacy position of Roma women’s organizations, 2. Capacities of the partner organizations to implement projects aimed at empowering Roma women in Western Balkan                     region ,  3. Effective regional network that would be instrumental in exchanging the best practice models and policies and raising     awareness on status of Roma women in the region,   4.  Awareness of specific target groups and  the general public on status of Roma women, as well as the problems of trafficking,     early marriage, gender based violence the Roma girls are facing.",,,42010,3,,42010.01,15130.06,15150.07,,,,,,
40818398,ROM'S YOUTH GUIDE EDUCATE A GR,ROM'S YOUTH GUIDE,Rom's Youth Guide Educate a group of young Roms in journalism and produce a magazine for Roms.,ROM'S YOUTH GUIDE EDUCATE A GR,ROM'S YOUTH GUIDE,Rom's Youth Guide Educate a group of young Roms in journalism and produce a magazine for Roms.,,,15150,4,,15150.08,,,,,,,,
40818398,DAK CV ACTIEPLAN PFM,DAK CV ACTIEPLAN PFM,HET ONDERSTEUNEN VAN DE IMPLEMENTATIE VAN HET ACTIEPLAN CFAA/PFM IN CV,ROOF PLAN PFM CV,ROOF PLAN PFM CV,SUPPORTING THE IMPLEMENTATION OF THE PLAN OF THE CFAA / PFM IN CV,,,99810,1,,99810.01,,,,,,,,
40818398,DAK GW STEUN MEDIA: BOMBOLOM,DAK GW STEUN MEDIA: BOMBOLOM,"RADIO BOMBOLOM INSTAAT STELLEN ADEQUAAT TE FUNCTIONEREN, EEN HERSTRUCTURERING DOOR TE VOEREN TBV HAAR AUTONOMIE TE BEREIKEN EN NATIONAAL  BEREIK TE BEWERKSTELLIGEN",ROOF SUPPORT MEDIA GW: BOMBOLOM,ROOF SUPPORT MEDIA GW: BOMBOLOM,RADIO BOMBOLOM ENSURE ADEQUATE TO ESTABLISH OPERATE A restructure itself LTV AUTONOMY TO ACHIEVE ITS NATIONAL AND RANGE TO ENSURE,,,22030,4,,22030.01,,,,,,,,
40818398,ROTARIANS FOR MINE ACTION,ROTARIANS FOR MINE ACTION,ROTARIANS FOR MINE ACTION [INTERNATIONAL TRADE EDUCATION FOUNDATION],ROTARIANS FOR MINE ACTION,ROTARIANS FOR MINE ACTION,ROTARIANS FOR MINE ACTION [INTERNATIONAL TRADE EDUCATION FOUNDATION],,,15250,4,,15250.01,,,,,,,,
40818398,ROUND TABLE ON AGRICULTURE IN UKRAINE,ROUND TABLE ON AGRICULTURE,"Additional sectors: 031100 (50%)  Expected Impact / Long-term Results: A profitable and bountiful harvest for domestic consumption and export  Expected Outcomes / Medium-term Results: Allow for an enabling environment (legislation and plicy), an efficient",ROUND TABLE ON AGRICULTURE IN UKRAINE,ROUND TABLE ON AGRICULTURE,"Additional sectors: 031100 (50%)  Expected Impact / Long-term Results: A profitable and bountiful harvest for domestic consumption and export  Expected Outcomes / Medium-term Results: Allow for an enabling environment (legislation and plicy), an efficient",,,31105,1,,31105.01,,,,,,,,
40818398,XXV ROUND TABLE ON CURRENT PROBLEMS OF INTERNATIONAL HUMANITARIAN LAW   REFUGEES A CONTINUING CHALLENGE,ROUND TABLE ON CURRENT PBS OF INTERNATIONAL HUMANITARIAN LAW,XXV ROUND TABLE ON CURRENT PROBLEMS OF INTERNATIONAL HUMANITARIAN LAW   REFUGEES A CONTINUING CHALLENGE,XXV ROUND TABLE ON CURRENT PROBLEMS OF INTERNATIONAL HUMANITARIAN LAW   REFUGEES A CONTINUING CHALLENGE,ROUND TABLE ON CURRENT PBS OF INTERNATIONAL HUMANITARIAN LAW,XXV ROUND TABLE ON CURRENT PROBLEMS OF INTERNATIONAL HUMANITARIAN LAW   REFUGEES A CONTINUING CHALLENGE,,,16010,3,,16010.05,,,,,,,,
40818398,ROUNDTABLE NY CIVILIANS IN ARMED CON,ROUNDTABLE NY CIVILIANS IN ARMED CON,"ANSV.ENHET/KOSTSTED: AVDELING FOR FN-SPØRSMÅL, FRED OG FORSONING/SEKSJON FOR MENNESKERETTIGHETER OG DEMOKRATI",ROUNDTABLE NY CIVILIANS IN ARMED CON,ROUNDTABLE NY CIVILIANS IN ARMED CON,"ANSV.ENHET / COST LOCATION: DEPARTMENT OF UN QUESTIONS, peace and reconciliation / SECTION FOR HUMAN RIGHTS AND DEMOCRACY",,,15000,3,,15150.05,15150.07,15210.01,,,,,,
40818398,ROUNDTABLES/MEETINGS (GLOBAL PROJECT FOR DEVELOPING COUNTRIES NOT SPECIFIED),ROUNDTABLES/MEETINGS,ROUNDTABLES/MEETINGS (GLOBAL PROJECT FOR DEVELOPING COUNTRIES NOT SPECIFIED),ROUNDTABLES/MEETINGS (GLOBAL PROJECT FOR DEVELOPING COUNTRIES NOT SPECIFIED),ROUNDTABLES/MEETINGS,ROUNDTABLES/MEETINGS (GLOBAL PROJECT FOR DEVELOPING COUNTRIES NOT SPECIFIED),,,99810,1,,99810.01,,,,,,,,
40818398,"ROUTMAPPING,CULTURE AND DEVELOPMENT","ROUTMAPPING,CULTURE AND DEVELOPMENT",To evaluate the use of arts and cultural work by 5 development NGOs.,"ROUTMAPPING,CULTURE AND DEVELOPMENT","ROUTMAPPING,CULTURE AND DEVELOPMENT",To evaluate the use of arts and cultural work by 5 development NGOs.,,,16010,4,,16010.07,,,,,,,,
