iso2,iso3,adt_code,year,grant_amount,subject,grant_count,foundation_count,country
SN,SEN,430,2005,331500,Other Multisector/Cross-cutting,3,2,Senegal
SN,SEN,430,2006,625897,Other Multisector/Cross-cutting,3,2,Senegal
SN,SEN,430,2007,6229300,Other Multisector/Cross-cutting,3,2,Senegal
SN,SEN,430,2008,70000,Other Multisector/Cross-cutting,1,1,Senegal
SN,SEN,430,2009,1728370,Other Multisector/Cross-cutting,7,6,Senegal
SN,SEN,430,2010,419420,Other Multisector/Cross-cutting,2,1,Senegal
SN,SEN,700,2010,500000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Senegal
SN,SEN,920,2007,25000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Senegal
SN,SEN,920,2008,15000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Senegal
SO,SOM,130,2006,45000,Population Policies/Programmes and Reproductive Health,1,1,Somalia
SO,SOM,130,2007,90000,Population Policies/Programmes and Reproductive Health,1,1,Somalia
SO,SOM,150,2005,45000,Government and Civil Society,1,1,Somalia
SO,SOM,160,2009,29984,Other Social Infrastructure and Services,2,2,Somalia
SO,SOM,160,2010,300000,Other Social Infrastructure and Services,1,1,Somalia
SO,SOM,520,2010,495458,Developmental food aid/Food security assistance,1,1,Somalia
SO,SOM,700,2010,149800,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Somalia
SR,SUR,110,2005,24500,Education,1,1,Suriname
SR,SUR,110,2007,40000,Education,1,1,Suriname
SR,SUR,120,2005,79500,Health,2,1,Suriname
SR,SUR,120,2006,79751,Health,2,1,Suriname
SR,SUR,120,2007,100000,Health,2,1,Suriname
SR,SUR,120,2008,106000,Health,1,1,Suriname
SR,SUR,160,2005,130000,Other Social Infrastructure and Services,2,1,Suriname
SR,SUR,160,2006,24925,Other Social Infrastructure and Services,1,1,Suriname
SR,SUR,160,2007,105000,Other Social Infrastructure and Services,2,1,Suriname
SR,SUR,160,2008,50000,Other Social Infrastructure and Services,1,1,Suriname
SR,SUR,160,2010,78250,Other Social Infrastructure and Services,1,1,Suriname
SR,SUR,250,2006,50000,Business and Other Services,1,1,Suriname
SR,SUR,250,2010,50000,Business and Other Services,1,1,Suriname
SR,SUR,310,2007,19000,"Agriculture, Forestry, Fishing",1,1,Suriname
SR,SUR,310,2010,144964,"Agriculture, Forestry, Fishing",2,2,Suriname
SR,SUR,410,2007,72500,General environmental protection Non-sector specific,1,1,Suriname
SR,SUR,410,2008,3206741,General environmental protection Non-sector specific,4,2,Suriname
SR,SUR,410,2009,575710,General environmental protection Non-sector specific,6,5,Suriname
SR,SUR,410,2010,20000,General environmental protection Non-sector specific,2,1,Suriname
SR,SUR,430,2005,44500,Other Multisector/Cross-cutting,1,1,Suriname
SR,SUR,430,2007,40000,Other Multisector/Cross-cutting,1,1,Suriname
SR,SUR,700,2006,50000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Suriname
SR,SUR,700,2007,25000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Suriname
SR,SUR,700,2008,75000,Humanitarian Aid (Including Reconstruction and Recovery),2,1,Suriname
SR,SUR,998,2007,25000,Unallocated/Unspecified,1,1,Suriname
ST,STP,410,2008,50000,General environmental protection Non-sector specific,1,1,Sao Tome and Principe
SV,SLV,110,2006,12300,Education,1,1,El Salvador
SV,SLV,110,2010,35000,Education,1,1,El Salvador
SV,SLV,120,2005,610161,Health,2,2,El Salvador
SV,SLV,120,2007,198050,Health,1,1,El Salvador
SV,SLV,120,2008,53500,Health,1,1,El Salvador
SV,SLV,120,2009,541580,Health,3,3,El Salvador
SV,SLV,120,2010,10000,Health,1,1,El Salvador
SV,SLV,140,2009,4396710,Water Supply and Sanitation,1,1,El Salvador
SV,SLV,150,2005,160846,Government and Civil Society,1,1,El Salvador
SV,SLV,150,2006,127500,Government and Civil Society,2,2,El Salvador
SV,SLV,150,2007,201148,Government and Civil Society,1,1,El Salvador
SV,SLV,150,2008,398000,Government and Civil Society,4,2,El Salvador
SV,SLV,150,2009,34500,Government and Civil Society,1,1,El Salvador
SV,SLV,150,2010,175000,Government and Civil Society,1,1,El Salvador
SV,SLV,160,2005,202000,Other Social Infrastructure and Services,2,2,El Salvador
SV,SLV,160,2006,677741,Other Social Infrastructure and Services,6,3,El Salvador
SV,SLV,160,2007,355000,Other Social Infrastructure and Services,1,1,El Salvador
SV,SLV,160,2008,60000,Other Social Infrastructure and Services,3,2,El Salvador
SV,SLV,160,2009,45000,Other Social Infrastructure and Services,3,3,El Salvador
SV,SLV,160,2010,73000,Other Social Infrastructure and Services,2,2,El Salvador
SV,SLV,250,2005,150000,Business and Other Services,1,1,El Salvador
SV,SLV,250,2006,208000,Business and Other Services,2,2,El Salvador
SV,SLV,250,2008,250000,Business and Other Services,1,1,El Salvador
SV,SLV,250,2009,71000,Business and Other Services,3,1,El Salvador
SV,SLV,250,2010,270000,Business and Other Services,4,2,El Salvador
SV,SLV,310,2010,35000,"Agriculture, Forestry, Fishing",1,1,El Salvador
SV,SLV,330,2008,10000,Trade and Tourism,1,1,El Salvador
SV,SLV,410,2005,330000,General environmental protection Non-sector specific,2,2,El Salvador
SV,SLV,410,2007,150000,General environmental protection Non-sector specific,1,1,El Salvador
SV,SLV,410,2008,415830,General environmental protection Non-sector specific,2,2,El Salvador
SV,SLV,410,2009,206462,General environmental protection Non-sector specific,1,1,El Salvador
SV,SLV,410,2010,200000,General environmental protection Non-sector specific,1,1,El Salvador
SV,SLV,430,2005,60000,Other Multisector/Cross-cutting,1,1,El Salvador
SV,SLV,430,2006,1436767,Other Multisector/Cross-cutting,4,2,El Salvador
SV,SLV,430,2007,685500,Other Multisector/Cross-cutting,1,1,El Salvador
SV,SLV,430,2008,10000,Other Multisector/Cross-cutting,1,1,El Salvador
SV,SLV,430,2009,102500,Other Multisector/Cross-cutting,3,3,El Salvador
SV,SLV,430,2010,702000,Other Multisector/Cross-cutting,1,1,El Salvador
SV,SLV,700,2008,150000,Humanitarian Aid (Including Reconstruction and Recovery),2,1,El Salvador
SV,SLV,700,2009,860000,Humanitarian Aid (Including Reconstruction and Recovery),4,4,El Salvador
SV,SLV,700,2010,4650156,Humanitarian Aid (Including Reconstruction and Recovery),3,1,El Salvador
SY,SYR,120,2009,15000,Health,1,1,Syria
SY,SYR,140,2010,200000,Water Supply and Sanitation,1,1,Syria
SY,SYR,160,2010,1117710,Other Social Infrastructure and Services,1,1,Syria
SY,SYR,310,2009,400000,"Agriculture, Forestry, Fishing",2,1,Syria
SY,SYR,430,2008,210535,Other Multisector/Cross-cutting,1,1,Syria
SY,SYR,430,2009,100000,Other Multisector/Cross-cutting,1,1,Syria
SZ,SWZ,120,2005,352151,Health,3,1,Swaziland
SZ,SWZ,120,2006,320926,Health,2,1,Swaziland
SZ,SWZ,120,2007,645000,Health,2,2,Swaziland
SZ,SWZ,120,2009,57026,Health,1,1,Swaziland
SZ,SWZ,120,2010,238120,Health,1,1,Swaziland
SZ,SWZ,160,2008,350000,Other Social Infrastructure and Services,1,1,Swaziland
SZ,SWZ,160,2010,8955462,Other Social Infrastructure and Services,1,1,Swaziland
SZ,SWZ,250,2008,380000,Business and Other Services,1,1,Swaziland
SZ,SWZ,310,2007,390000,"Agriculture, Forestry, Fishing",1,1,Swaziland
SZ,SWZ,310,2010,390000,"Agriculture, Forestry, Fishing",1,1,Swaziland
SZ,SWZ,430,2007,6168892,Other Multisector/Cross-cutting,1,1,Swaziland
SZ,SWZ,430,2008,407170,Other Multisector/Cross-cutting,2,2,Swaziland
SZ,SWZ,430,2009,251000,Other Multisector/Cross-cutting,2,2,Swaziland
SZ,SWZ,920,2007,399600,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Swaziland
SZ,SWZ,920,2009,11145000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Swaziland
TD,TCD,110,2005,20000,Education,1,1,Chad
TD,TCD,120,2009,1330000,Health,2,2,Chad
TD,TCD,120,2010,112932185,Health,4,1,Chad
TD,TCD,430,2009,200000,Other Multisector/Cross-cutting,1,1,Chad
TD,TCD,700,2009,330000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Chad
TD,TCD,700,2010,1000000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Chad
TG,TGO,130,2010,357696,Population Policies/Programmes and Reproductive Health,1,1,Togo
TG,TGO,160,2006,10000,Other Social Infrastructure and Services,1,1,Togo
TG,TGO,160,2007,10000,Other Social Infrastructure and Services,1,1,Togo
TG,TGO,160,2008,30874,Other Social Infrastructure and Services,2,1,Togo
TG,TGO,160,2009,10000,Other Social Infrastructure and Services,1,1,Togo
TG,TGO,240,2009,50000,Banking and Financial Services,1,1,Togo
TH,THA,110,2005,4898500,Education,4,3,Thailand
TH,THA,110,2006,430425,Education,2,2,Thailand
TH,THA,110,2007,330000,Education,1,1,Thailand
TH,THA,110,2008,100000,Education,3,3,Thailand
TH,THA,110,2010,19000,Education,1,1,Thailand
TH,THA,120,2005,1330520,Health,8,3,Thailand
TH,THA,120,2006,2033410,Health,12,6,Thailand
TH,THA,120,2007,3342220,Health,12,2,Thailand
TH,THA,120,2008,937595,Health,9,4,Thailand
TH,THA,120,2009,1538750,Health,7,5,Thailand
TH,THA,120,2010,505886,Health,6,4,Thailand
TH,THA,130,2005,242836,Population Policies/Programmes and Reproductive Health,2,1,Thailand
TH,THA,130,2006,1641500,Population Policies/Programmes and Reproductive Health,3,3,Thailand
TH,THA,130,2008,989723,Population Policies/Programmes and Reproductive Health,4,3,Thailand
TH,THA,130,2009,25000,Population Policies/Programmes and Reproductive Health,1,1,Thailand
TH,THA,130,2010,600000,Population Policies/Programmes and Reproductive Health,1,1,Thailand
TH,THA,140,2008,316250,Water Supply and Sanitation,1,1,Thailand
TH,THA,140,2009,25000,Water Supply and Sanitation,1,1,Thailand
TH,THA,150,2005,596697,Government and Civil Society,4,3,Thailand
TH,THA,150,2006,490400,Government and Civil Society,3,2,Thailand
TH,THA,150,2007,517600,Government and Civil Society,3,2,Thailand
TH,THA,150,2008,915000,Government and Civil Society,4,3,Thailand
TH,THA,150,2009,136700,Government and Civil Society,2,1,Thailand
TH,THA,150,2010,45360,Government and Civil Society,1,1,Thailand
TH,THA,160,2005,265000,Other Social Infrastructure and Services,4,3,Thailand
TH,THA,160,2006,705201,Other Social Infrastructure and Services,4,3,Thailand
TH,THA,160,2007,545000,Other Social Infrastructure and Services,6,3,Thailand
TH,THA,160,2008,115000,Other Social Infrastructure and Services,5,3,Thailand
TH,THA,160,2009,150000,Other Social Infrastructure and Services,4,3,Thailand
TH,THA,160,2010,460000,Other Social Infrastructure and Services,3,2,Thailand
TH,THA,220,2006,55000,Communications,2,2,Thailand
TH,THA,220,2008,69475,Communications,1,1,Thailand
TH,THA,250,2007,64000,Business and Other Services,1,1,Thailand
TH,THA,250,2009,153500,Business and Other Services,4,1,Thailand
TH,THA,250,2010,413400,Business and Other Services,4,2,Thailand
TH,THA,310,2005,1125000,"Agriculture, Forestry, Fishing",4,4,Thailand
TH,THA,310,2006,669540,"Agriculture, Forestry, Fishing",3,2,Thailand
TH,THA,310,2007,235000,"Agriculture, Forestry, Fishing",3,2,Thailand
TH,THA,310,2008,757100,"Agriculture, Forestry, Fishing",5,2,Thailand
TH,THA,310,2009,152000,"Agriculture, Forestry, Fishing",2,2,Thailand
TH,THA,330,2008,55000,Trade and Tourism,1,1,Thailand
TH,THA,410,2005,200000,General environmental protection Non-sector specific,3,2,Thailand
TH,THA,410,2006,375000,General environmental protection Non-sector specific,3,2,Thailand
TH,THA,410,2007,162000,General environmental protection Non-sector specific,2,2,Thailand
TH,THA,410,2008,75000,General environmental protection Non-sector specific,2,1,Thailand
TH,THA,410,2009,1096700,General environmental protection Non-sector specific,6,6,Thailand
TH,THA,410,2010,450000,General environmental protection Non-sector specific,2,2,Thailand
TH,THA,420,2007,500000,Women (in Development),1,1,Thailand
TH,THA,430,2005,924193,Other Multisector/Cross-cutting,8,3,Thailand
TH,THA,430,2006,566250,Other Multisector/Cross-cutting,4,3,Thailand
TH,THA,430,2007,840000,Other Multisector/Cross-cutting,3,2,Thailand
TH,THA,430,2008,1015000,Other Multisector/Cross-cutting,1,1,Thailand
TH,THA,430,2009,3018310,Other Multisector/Cross-cutting,9,6,Thailand
TH,THA,430,2010,124130,Other Multisector/Cross-cutting,3,2,Thailand
TH,THA,700,2005,510150,Humanitarian Aid (Including Reconstruction and Recovery),7,3,Thailand
TH,THA,700,2009,18000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Thailand
TH,THA,700,2010,16000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Thailand
TH,THA,920,2005,100000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Thailand
TH,THA,920,2006,250000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Thailand
TH,THA,920,2010,50990,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Thailand
TH,THA,930,2005,64090,Refugees,1,1,Thailand
TH,THA,930,2008,195000,Refugees,1,1,Thailand
TH,THA,998,2007,25000,Unallocated/Unspecified,1,1,Thailand
TH,THA,998,2008,285780,Unallocated/Unspecified,3,3,Thailand
TH,THA,998,2009,54000,Unallocated/Unspecified,1,1,Thailand
TJ,TJK,110,2005,286760,Education,3,1,Tajikistan
TJ,TJK,110,2006,239339,Education,2,1,Tajikistan
TJ,TJK,110,2007,202855,Education,3,2,Tajikistan
TJ,TJK,110,2010,50000,Education,1,1,Tajikistan
TJ,TJK,140,2010,30000,Water Supply and Sanitation,1,1,Tajikistan
TJ,TJK,150,2006,26000,Government and Civil Society,1,1,Tajikistan
TJ,TJK,160,2005,50767,Other Social Infrastructure and Services,1,1,Tajikistan
TJ,TJK,160,2006,296202,Other Social Infrastructure and Services,3,1,Tajikistan
TJ,TJK,160,2007,243170,Other Social Infrastructure and Services,4,1,Tajikistan
TJ,TJK,160,2008,134850,Other Social Infrastructure and Services,3,1,Tajikistan
TJ,TJK,160,2010,401900,Other Social Infrastructure and Services,7,2,Tajikistan
TJ,TJK,220,2006,35255,Communications,1,1,Tajikistan
TJ,TJK,310,2010,25000,"Agriculture, Forestry, Fishing",1,1,Tajikistan
TJ,TJK,410,2007,149500,General environmental protection Non-sector specific,3,1,Tajikistan
TJ,TJK,410,2008,130000,General environmental protection Non-sector specific,2,1,Tajikistan
TJ,TJK,410,2009,56339,General environmental protection Non-sector specific,1,1,Tajikistan
TJ,TJK,410,2010,35000,General environmental protection Non-sector specific,1,1,Tajikistan
TJ,TJK,430,2006,33345,Other Multisector/Cross-cutting,1,1,Tajikistan
TJ,TJK,430,2007,146100,Other Multisector/Cross-cutting,3,1,Tajikistan
TJ,TJK,430,2008,363192,Other Multisector/Cross-cutting,4,2,Tajikistan
TJ,TJK,430,2009,15000,Other Multisector/Cross-cutting,1,1,Tajikistan
TJ,TJK,430,2010,230000,Other Multisector/Cross-cutting,3,1,Tajikistan
TJ,TJK,700,2008,50000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Tajikistan
TL,TLS,150,2009,47619,Government and Civil Society,1,1,Timor-Leste
TM,TKM,160,2008,12729,Other Social Infrastructure and Services,1,1,Turkmenistan
TN,TUN,110,2009,15000,Education,1,1,Tunisia
TN,TUN,150,2006,400000,Government and Civil Society,2,1,Tunisia
TN,TUN,150,2008,1600000,Government and Civil Society,3,1,Tunisia
TN,TUN,150,2009,15000,Government and Civil Society,1,1,Tunisia
TN,TUN,160,2005,120000,Other Social Infrastructure and Services,1,1,Tunisia
TN,TUN,160,2006,50000,Other Social Infrastructure and Services,1,1,Tunisia
TN,TUN,160,2007,300000,Other Social Infrastructure and Services,1,1,Tunisia
TN,TUN,160,2009,142500,Other Social Infrastructure and Services,2,2,Tunisia
TN,TUN,160,2010,15000,Other Social Infrastructure and Services,1,1,Tunisia
TN,TUN,430,2005,250000,Other Multisector/Cross-cutting,1,1,Tunisia
TN,TUN,430,2006,900000,Other Multisector/Cross-cutting,1,1,Tunisia
TN,TUN,430,2008,60000,Other Multisector/Cross-cutting,1,1,Tunisia
TN,TUN,430,2010,10000,Other Multisector/Cross-cutting,1,1,Tunisia
TO,TON,700,2010,25000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Tonga
TR,TUR,110,2005,159480,Education,4,2,Turkey
TR,TUR,110,2006,245000,Education,5,2,Turkey
TR,TUR,110,2007,62000,Education,3,2,Turkey
TR,TUR,110,2008,623000,Education,6,3,Turkey
TR,TUR,110,2009,1518131,Education,10,5,Turkey
TR,TUR,110,2010,30000,Education,2,2,Turkey
TR,TUR,120,2010,28868,Health,1,1,Turkey
TR,TUR,130,2006,325000,Population Policies/Programmes and Reproductive Health,1,1,Turkey
TR,TUR,130,2007,600000,Population Policies/Programmes and Reproductive Health,1,1,Turkey
TR,TUR,140,2009,20000,Water Supply and Sanitation,1,1,Turkey
TR,TUR,150,2006,3871934,Government and Civil Society,2,1,Turkey
TR,TUR,150,2007,2290183,Government and Civil Society,2,1,Turkey
TR,TUR,150,2009,1075000,Government and Civil Society,2,2,Turkey
TR,TUR,150,2010,1400000,Government and Civil Society,5,4,Turkey
TR,TUR,160,2005,110535,Other Social Infrastructure and Services,4,3,Turkey
TR,TUR,160,2006,175000,Other Social Infrastructure and Services,2,2,Turkey
TR,TUR,160,2007,167510,Other Social Infrastructure and Services,3,1,Turkey
TR,TUR,160,2008,439560,Other Social Infrastructure and Services,7,4,Turkey
TR,TUR,160,2009,1287940,Other Social Infrastructure and Services,11,7,Turkey
TR,TUR,160,2010,603060,Other Social Infrastructure and Services,8,6,Turkey
TR,TUR,250,2009,515000,Business and Other Services,6,1,Turkey
TR,TUR,250,2010,254000,Business and Other Services,3,1,Turkey
TR,TUR,310,2008,100000,"Agriculture, Forestry, Fishing",1,1,Turkey
TR,TUR,410,2008,334995,General environmental protection Non-sector specific,3,2,Turkey
TR,TUR,410,2009,45810,General environmental protection Non-sector specific,2,2,Turkey
TR,TUR,420,2007,80000,Women (in Development),1,1,Turkey
TR,TUR,430,2005,50000,Other Multisector/Cross-cutting,1,1,Turkey
TR,TUR,430,2006,50000,Other Multisector/Cross-cutting,1,1,Turkey
TR,TUR,430,2007,249000,Other Multisector/Cross-cutting,3,2,Turkey
TR,TUR,430,2008,10000,Other Multisector/Cross-cutting,1,1,Turkey
TR,TUR,430,2009,1012455,Other Multisector/Cross-cutting,4,3,Turkey
TR,TUR,430,2010,10000,Other Multisector/Cross-cutting,1,1,Turkey
TR,TUR,700,2010,28500,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Turkey
TR,TUR,920,2005,10000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Turkey
TR,TUR,920,2006,73294,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,2,Turkey
TR,TUR,920,2007,59596,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Turkey
TR,TUR,920,2010,20000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Turkey
TR,TUR,930,2009,65000,Refugees,1,1,Turkey
TR,TUR,998,2008,28000,Unallocated/Unspecified,1,1,Turkey
TT,TTO,110,2006,10000,Education,1,1,Trinidad and Tobago
TT,TTO,110,2009,32000,Education,2,2,Trinidad and Tobago
TT,TTO,110,2010,18000,Education,1,1,Trinidad and Tobago
TT,TTO,160,2007,70000,Other Social Infrastructure and Services,2,2,Trinidad and Tobago
TT,TTO,160,2009,20000,Other Social Infrastructure and Services,2,2,Trinidad and Tobago
TT,TTO,160,2010,19000,Other Social Infrastructure and Services,1,1,Trinidad and Tobago
TT,TTO,250,2009,23000,Business and Other Services,1,1,Trinidad and Tobago
TT,TTO,250,2010,18000,Business and Other Services,1,1,Trinidad and Tobago
TT,TTO,410,2006,250000,General environmental protection Non-sector specific,1,1,Trinidad and Tobago
TT,TTO,410,2007,350000,General environmental protection Non-sector specific,1,1,Trinidad and Tobago
TT,TTO,410,2008,50000,General environmental protection Non-sector specific,1,1,Trinidad and Tobago
TW,TWN,110,2005,55050,Education,4,4,Taiwan
TW,TWN,110,2006,80643,Education,4,4,Taiwan
TW,TWN,110,2007,29825,Education,2,2,Taiwan
TW,TWN,110,2008,39000,Education,2,2,Taiwan
TW,TWN,110,2009,469370,Education,4,4,Taiwan
TW,TWN,120,2005,35050,Health,2,1,Taiwan
TW,TWN,120,2009,251884,Health,3,1,Taiwan
TW,TWN,150,2005,115000,Government and Civil Society,2,2,Taiwan
TW,TWN,150,2006,20000,Government and Civil Society,1,1,Taiwan
TW,TWN,150,2007,60000,Government and Civil Society,1,1,Taiwan
TW,TWN,150,2008,676380,Government and Civil Society,3,3,Taiwan
TW,TWN,160,2005,10000,Other Social Infrastructure and Services,1,1,Taiwan
TW,TWN,160,2006,100000,Other Social Infrastructure and Services,1,1,Taiwan
TW,TWN,160,2007,267135,Other Social Infrastructure and Services,3,3,Taiwan
TW,TWN,160,2008,280000,Other Social Infrastructure and Services,2,2,Taiwan
TW,TWN,160,2009,291250,Other Social Infrastructure and Services,6,5,Taiwan
TW,TWN,160,2010,337000,Other Social Infrastructure and Services,3,2,Taiwan
TW,TWN,250,2009,185000,Business and Other Services,2,1,Taiwan
TW,TWN,250,2010,265000,Business and Other Services,3,1,Taiwan
TW,TWN,310,2005,199997,"Agriculture, Forestry, Fishing",1,1,Taiwan
TW,TWN,430,2005,53000,Other Multisector/Cross-cutting,2,2,Taiwan
TW,TWN,430,2007,51235,Other Multisector/Cross-cutting,1,1,Taiwan
TW,TWN,430,2008,70187,Other Multisector/Cross-cutting,1,1,Taiwan
TW,TWN,430,2009,156737,Other Multisector/Cross-cutting,4,3,Taiwan
TW,TWN,430,2010,181000,Other Multisector/Cross-cutting,4,4,Taiwan
TW,TWN,700,2005,20100,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Taiwan
TW,TWN,700,2009,292479,Humanitarian Aid (Including Reconstruction and Recovery),5,4,Taiwan
TW,TWN,700,2010,108307,Humanitarian Aid (Including Reconstruction and Recovery),3,2,Taiwan
TW,TWN,920,2009,48192,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Taiwan
TW,TWN,998,2006,12083990,Unallocated/Unspecified,1,1,Taiwan
TZ,TZA,110,2005,74000,Education,3,2,Tanzania
TZ,TZA,110,2006,203000,Education,7,3,Tanzania
TZ,TZA,110,2007,12102328,Education,12,7,Tanzania
TZ,TZA,110,2008,3445957,Education,7,5,Tanzania
TZ,TZA,110,2009,3213486,Education,10,8,Tanzania
TZ,TZA,110,2010,40000,Education,4,2,Tanzania
TZ,TZA,120,2006,4272729,Health,4,4,Tanzania
TZ,TZA,120,2007,894064,Health,5,4,Tanzania
TZ,TZA,120,2008,5311361,Health,8,4,Tanzania
TZ,TZA,120,2009,22302715,Health,21,10,Tanzania
TZ,TZA,120,2010,10881916,Health,8,5,Tanzania
TZ,TZA,130,2009,1465000,Population Policies/Programmes and Reproductive Health,5,4,Tanzania
TZ,TZA,130,2010,3072037,Population Policies/Programmes and Reproductive Health,3,2,Tanzania
TZ,TZA,140,2006,10240,Water Supply and Sanitation,1,1,Tanzania
TZ,TZA,140,2007,13639,Water Supply and Sanitation,1,1,Tanzania
TZ,TZA,140,2008,53000,Water Supply and Sanitation,2,1,Tanzania
TZ,TZA,140,2009,3999064,Water Supply and Sanitation,4,4,Tanzania
TZ,TZA,140,2010,4440576,Water Supply and Sanitation,2,2,Tanzania
TZ,TZA,150,2005,659300,Government and Civil Society,5,3,Tanzania
TZ,TZA,150,2006,600000,Government and Civil Society,1,1,Tanzania
TZ,TZA,150,2007,150000,Government and Civil Society,2,1,Tanzania
TZ,TZA,150,2008,100000,Government and Civil Society,1,1,Tanzania
TZ,TZA,150,2009,213000,Government and Civil Society,2,2,Tanzania
TZ,TZA,150,2010,200000,Government and Civil Society,1,1,Tanzania
TZ,TZA,160,2005,252000,Other Social Infrastructure and Services,7,3,Tanzania
TZ,TZA,160,2006,248000,Other Social Infrastructure and Services,10,3,Tanzania
TZ,TZA,160,2007,258370,Other Social Infrastructure and Services,17,3,Tanzania
TZ,TZA,160,2008,469000,Other Social Infrastructure and Services,15,4,Tanzania
TZ,TZA,160,2009,346000,Other Social Infrastructure and Services,22,7,Tanzania
TZ,TZA,160,2010,326200,Other Social Infrastructure and Services,21,3,Tanzania
TZ,TZA,220,2009,210000,Communications,1,1,Tanzania
TZ,TZA,240,2009,569982,Banking and Financial Services,1,1,Tanzania
TZ,TZA,240,2010,4774530,Banking and Financial Services,1,1,Tanzania
TZ,TZA,250,2005,485000,Business and Other Services,6,1,Tanzania
TZ,TZA,250,2006,100000,Business and Other Services,1,1,Tanzania
TZ,TZA,250,2007,32000,Business and Other Services,1,1,Tanzania
TZ,TZA,250,2008,205000,Business and Other Services,4,2,Tanzania
TZ,TZA,250,2009,342000,Business and Other Services,5,3,Tanzania
TZ,TZA,250,2010,154000,Business and Other Services,4,2,Tanzania
TZ,TZA,310,2005,511775,"Agriculture, Forestry, Fishing",6,3,Tanzania
TZ,TZA,310,2006,920600,"Agriculture, Forestry, Fishing",4,2,Tanzania
TZ,TZA,310,2007,183000,"Agriculture, Forestry, Fishing",3,2,Tanzania
TZ,TZA,310,2008,1833308,"Agriculture, Forestry, Fishing",9,5,Tanzania
TZ,TZA,310,2009,7573146,"Agriculture, Forestry, Fishing",9,4,Tanzania
TZ,TZA,310,2010,15145025,"Agriculture, Forestry, Fishing",22,5,Tanzania
TZ,TZA,410,2005,150000,General environmental protection Non-sector specific,2,2,Tanzania
TZ,TZA,410,2006,120000,General environmental protection Non-sector specific,1,1,Tanzania
TZ,TZA,410,2007,100000,General environmental protection Non-sector specific,1,1,Tanzania
TZ,TZA,410,2008,730000,General environmental protection Non-sector specific,4,4,Tanzania
TZ,TZA,410,2009,2719934,General environmental protection Non-sector specific,12,6,Tanzania
TZ,TZA,410,2010,850200,General environmental protection Non-sector specific,3,2,Tanzania
TZ,TZA,420,2005,192450,Women (in Development),3,3,Tanzania
TZ,TZA,420,2007,83000,Women (in Development),2,2,Tanzania
TZ,TZA,420,2009,139000,Women (in Development),4,2,Tanzania
TZ,TZA,430,2005,56000,Other Multisector/Cross-cutting,1,1,Tanzania
TZ,TZA,430,2006,120750,Other Multisector/Cross-cutting,1,1,Tanzania
TZ,TZA,430,2007,465000,Other Multisector/Cross-cutting,8,1,Tanzania
TZ,TZA,430,2008,2076570,Other Multisector/Cross-cutting,9,5,Tanzania
TZ,TZA,430,2009,1336378,Other Multisector/Cross-cutting,8,7,Tanzania
TZ,TZA,430,2010,8960460,Other Multisector/Cross-cutting,17,7,Tanzania
TZ,TZA,700,2005,50000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Tanzania
TZ,TZA,700,2009,10000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Tanzania
TZ,TZA,700,2010,10000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Tanzania
TZ,TZA,920,2009,200000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Tanzania
TZ,TZA,998,2005,100000,Unallocated/Unspecified,2,2,Tanzania
TZ,TZA,998,2006,20000,Unallocated/Unspecified,1,1,Tanzania
TZ,TZA,998,2008,44808,Unallocated/Unspecified,2,1,Tanzania
UA,UKR,110,2006,120000,Education,3,2,Ukraine
UA,UKR,110,2007,185000,Education,3,2,Ukraine
UA,UKR,110,2008,290000,Education,3,3,Ukraine
UA,UKR,110,2009,30000,Education,2,2,Ukraine
UA,UKR,110,2010,195000,Education,2,2,Ukraine
UA,UKR,120,2005,70000,Health,3,2,Ukraine
UA,UKR,120,2007,80000,Health,1,1,Ukraine
UA,UKR,120,2008,95000,Health,2,2,Ukraine
UA,UKR,120,2009,274840,Health,3,2,Ukraine
